0.456a5=g+0.456a4=u-0.453a5=p-0.453a4=y-0.182a10...,0.465a4=l+0.465a5=gg+0.358a7=o+0.333a15-0.282a13=g...,'0.322a7=v-0.274a3-0.257a11-0.252a8+0.24 a10...','-0.524a7=ff-0.506a6=ff-0.248a9+0.213a7=v+0.2  a8...',0.374a13=s+0.337a7=bb-0.337a13=g+0.288a2-0.283a7=v...,0.448a7=j+0.431a6=j-0.313a7=v+0.283a6=i+0.262a7=h...,-0.443a7=j-0.439a6=j-0.38a6=e-0.321a7=z-0.221a7=dd...,-0.364a6=e+0.345a13=s-0.332a7=dd-0.32a13=g-0.255a6=i...,-0.653a7=n-0.653a6=r+0.209a6=i+0.187a7=bb-0.111a13=s...,0.481a7=h-0.35a7=bb+0.267a7=dd-0.259a6=i+0.237a6=q...,0.682a6=c+0.383a13=p-0.292a12-0.269a6=w-0.203a6=m...,'0.482a6=q+0.408a1+0.34 a6=aa-0.303a6=w-0.268a14...',0.378a6=d-0.346a7=dd+0.338a10+0.298a6=k-0.283a6=m...,-0.617a6=x+0.403a6=cc-0.374a6=aa+0.326a6=k-0.214a14...,-0.623a6=cc-0.476a6=aa+0.391a6=w+0.343a6=q+0.182a6=k...,-0.706a6=k+0.536a6=d+0.328a6=w-0.184a6=m-0.112a2...,0.528a6=w-0.452a12-0.344a6=d-0.262a6=m-0.238a14...,0.404a7=dd-0.376a7=z+0.354a6=d+0.289a6=k-0.234a14...,0.488a12-0.443a6=m+0.264a6=c+0.255a7=dd+0.254a6=aa...,-0.492a6=m+0.363a14-0.258a7=h+0.256a6=d+0.243a11...,-0.54a13=p+0.336a7=z-0.306a2-0.285a7=dd+0.248a6=c...,0.382a6=x+0.334a6=cc-0.32a14-0.311a6=aa+0.291a12...,-0.413a6=q+0.411a1+0.353a12-0.274a8+0.225a6=m...,'0.39 a13=p-0.381a1-0.365a15+0.26 a9-0.253a2...','-0.486a3+0.365a1-0.277a12+0.26 a8-0.252a15...','0.58 a3+0.499a14+0.318a9+0.313a1-0.177a12...','0.497a7=o-0.398a7=bb+0.33 a9+0.293a6=i+0.269a11...',0.475a8+0.419a15-0.37a7=n-0.339a2+0.302a6=r...,-0.5a9+0.483a6=i-0.409a7=bb+0.191a6=r-0.18a8...,result
-4.321346,-0.092339,-1.795325,-3.890956,-0.156646,-0.852163,1.19138,0.566155,-0.125481,0.289507,-0.626144,0.121051,-0.526825,-0.216094,0.311069,0.352784,-1.030292,-0.576474,0.974096,0.335508,0.165987,0.524557,1.028356,-0.078293,-0.407324,-0.021314,-0.254033,0.353373,-0.23038,rejected
0.543283,0.433826,1.503489,-0.403361,0.661836,0.819976,0.85114,-1.622438,0.737518,-1.130813,-0.810281,-0.015204,0.356006,0.309171,0.248571,-0.117446,-0.323009,-0.372023,-0.284856,-0.138899,0.305221,1.344838,0.125795,0.61731,-0.299122,-0.046769,1.506322,0.65789,1.504222,rejected
0.735006,0.153664,1.513612,-0.457757,-1.33642,-0.139189,0.003648,-0.67746,-0.08721,0.820598,0.089975,1.18866,-0.2293,0.781283,0.828005,0.233709,-0.186563,-0.625481,-1.156233,-0.31698,0.308706,0.230163,-1.922352,0.623197,-0.352448,-0.614674,0.247161,0.519631,-0.695675,rejected
0.498818,0.236469,1.736625,-0.260192,-0.859619,-0.749903,-0.106157,-0.804179,0.161239,-0.361485,-0.953248,-1.557791,0.327425,0.381487,1.126873,1.001188,1.896386,-0.803992,-0.255015,-0.445248,-0.176793,-0.269375,-0.424455,-0.117592,0.779683,0.22483,0.144433,0.190681,-0.547953,rejected
0.493535,0.367607,1.278005,-0.206798,-0.882246,-0.193754,0.204696,-0.497767,0.172512,0.556308,-0.162398,-1.232014,-0.20813,1.957824,-2.867014,-0.095146,0.746965,-0.88589,-1.276852,0.020886,0.100129,1.560815,-0.627718,-0.492075,-0.29136,-0.290085,0.11874,0.141357,-0.772975,rejected
0.311439,3.708984,2.470416,0.006425,0.221683,-1.20213,-1.255985,0.229524,-0.464727,-0.63957,5.666111,-0.858953,0.713374,-1.030654,0.668457,-0.220911,0.326889,-1.58072,-0.694488,1.543157,-4.554654,2.393959,0.746763,3.291598,0.210776,0.209415,-1.693802,0.336933,0.310107,rejected
0.352212,0.333351,1.848385,-0.43329,-0.865674,-0.495444,-0.1786,-0.896775,-0.004901,-0.411239,1.765896,-0.741594,0.23558,0.174684,-0.253233,0.040893,-0.225173,-0.03335,-0.230305,-0.626714,1.00958,-0.188934,-0.569256,-0.298634,0.135277,-0.126446,0.354258,0.198445,-0.131088,rejected
0.562039,0.26087,1.629878,-0.408336,-1.260852,-0.215626,-0.145559,-0.725957,0.183557,-0.172097,-1.485569,-0.77126,0.242242,0.3127,1.485765,1.118055,0.983233,-1.12546,1.031834,-0.144963,0.047736,0.72451,1.346746,-0.621024,0.796642,0.511336,-0.171474,0.047691,-0.754041,rejected
0.614706,0.111116,0.700505,-0.575105,0.933949,-1.384307,-2.182838,-2.742693,0.045348,1.114062,-0.098663,-0.721462,-0.241491,0.123278,-0.147099,-0.237838,-0.100899,-0.469227,-0.792441,0.128612,0.247927,-0.093531,-0.668115,-0.216541,0.344493,-0.60594,0.382976,0.216176,-0.061902,rejected
0.027746,0.703341,-0.92255,-4.961488,0.549301,-1.363426,1.15488,0.269967,-0.199998,0.011437,-0.227419,-1.254133,0.198204,-0.228494,-0.16556,-0.103942,-0.31906,-0.485332,-0.246778,-0.155904,-0.35233,-0.36538,-0.995496,0.03167,-0.159574,-0.337183,0.338889,-0.187208,0.13106,rejected
-3.773989,-0.487141,0.230286,0.781348,-0.624425,-0.348281,0.243407,-0.11807,0.344443,0.358786,-0.174557,-0.92396,-0.514073,1.800809,-2.619652,-0.086977,0.587836,-1.224711,-1.408735,0.483898,-0.322994,1.53244,-0.726935,-0.724452,-0.203797,-0.14769,0.215264,-0.339992,-0.587432,rejected
-4.153501,-0.232387,-2.190129,-3.868919,0.821155,-1.624503,1.093626,0.729675,-0.111174,-0.284556,-0.131968,-0.709588,0.081881,-0.23812,0.044607,0.041158,-0.291154,-0.61484,-0.333577,-0.034854,-0.631257,-0.167763,-1.098986,-0.059878,-0.042956,-0.231316,0.394667,-0.202433,0.096947,rejected
-3.896929,-0.465869,0.69077,0.691484,-0.772191,-0.668638,-0.188232,-0.564739,0.118708,-0.588839,1.793432,-0.254522,-0.051615,0.055343,-0.034936,0.189556,-0.194982,-0.076831,-0.359125,-0.323644,0.828426,-0.192985,-0.570022,-0.375934,-0.155081,0.242586,0.228703,0.147072,-0.08229,rejected
0.151562,0.436598,2.066207,-0.070933,-0.609337,-0.050273,0.378839,-0.86738,0.024315,0.547777,-1.099298,-1.002335,1.296108,1.230732,0.735597,-2.739628,-0.77574,0.682876,0.721063,0.649795,0.216933,-0.107185,-0.049065,0.462443,-0.375109,0.263872,-0.118412,0.233582,-0.23334,rejected
0.318894,0.282933,1.977542,-0.525295,-1.256502,-0.652614,-0.274613,-1.248542,0.338594,-0.227153,-0.687919,0.756624,0.726368,-1.265488,-1.999719,-0.410262,0.49807,-0.364037,0.119299,-0.494182,-0.492149,-1.211665,-0.537076,0.892012,0.229246,-0.408172,0.600352,0.270329,-0.469809,rejected
0.74363,0.254776,1.118539,0.017774,0.335969,-0.439532,0.042385,-0.393955,0.028751,-0.952735,0.840777,-1.334558,1.010037,-0.181063,0.142682,-0.188396,-1.762127,-1.165634,0.908592,-0.455096,0.053098,0.424697,-0.81831,-0.724484,0.16947,0.385467,1.045784,-0.591009,-0.023269,rejected
-4.036517,-0.49372,-2.109701,-3.533757,-0.44584,-1.554061,1.169541,0.84471,-0.228558,-0.15111,0.173029,-0.550529,-1.47422,0.195211,0.013347,0.216224,0.142728,0.577134,-0.475389,0.444703,0.313716,-0.758196,0.186404,1.167244,-0.294134,-1.127759,0.238012,0.67725,-0.202331,rejected
0.167055,0.60294,-0.854346,-4.372992,-0.473007,-1.128773,1.440017,0.404988,-0.18177,0.306965,-0.280827,-1.508312,-1.434795,-0.20729,-0.160632,-0.003349,-0.301562,0.239596,-0.232326,0.796721,0.35022,-1.39763,-0.204133,1.08084,-0.616431,-0.233015,0.257573,0.682208,0.030205,rejected
-0.12085,2.319533,0.457814,-4.938305,2.819935,-1.191826,0.319414,2.817376,-1.008294,0.810728,-0.393728,0.657219,-0.351464,-0.164885,0.158122,0.223589,-0.021651,-0.579391,1.862113,0.653672,-0.128614,0.667758,0.948662,-0.886117,-0.211567,-0.947913,0.788485,-0.156799,-0.321615,rejected
0.313121,0.446578,-1.245886,-5.064584,-0.75969,-1.098854,0.963596,0.531732,-0.15166,0.342594,-0.014056,-0.238485,-1.105722,-0.103428,-0.033814,0.043752,-0.113043,0.129211,0.037377,0.575224,0.40427,-0.371332,0.789154,0.064155,0.44922,-0.256296,-0.019201,0.533209,-0.188688,rejected
0.644478,-0.001402,1.298263,0.103345,-0.845683,-0.381184,0.227893,-0.363439,-0.058739,0.086209,-0.875896,-0.869116,0.776547,1.494843,0.863618,-2.822724,-0.622986,1.205023,0.611086,0.799069,0.256106,-0.108655,0.488089,0.849762,0.06727,-0.465958,0.205339,0.256706,-0.393487,rejected
0.650639,1.358407,2.37764,0.209393,1.372968,-1.096526,-0.899027,2.309475,-0.823216,0.540052,0.282,0.634639,-0.303793,1.904474,0.405725,-2.591397,1.784041,2.381722,0.396124,1.759501,0.422537,-0.751029,0.459625,0.78164,0.246917,-0.78875,1.183065,0.612003,-0.791701,rejected
0.453326,0.311108,-1.588377,-4.717767,-0.028754,-1.651124,0.982277,0.619453,-0.310049,-0.304864,0.026051,-0.933202,-0.446895,0.042841,-0.082226,-0.011258,0.097234,0.461535,-0.37087,-0.070331,0.116446,-0.410878,-0.201394,0.742757,-0.375619,-0.697512,0.286913,0.050581,-0.045873,rejected
-4.028298,1.291579,2.453336,1.243896,2.807638,-1.0831,-0.941753,2.923604,-1.01787,0.108348,-1.026805,0.992593,-1.473784,-0.425223,0.305909,-0.44272,-0.497158,0.166591,-1.14834,-1.741701,0.291394,0.768169,1.295909,0.169244,-0.353212,-0.128641,0.029881,-0.141322,-0.468167,rejected
0.174596,0.35799,1.940526,-0.170246,-0.770777,-0.201659,0.193917,-0.895043,-0.084605,0.422097,-0.869455,-0.622542,1.483227,1.472226,0.714273,-2.617437,-0.409313,1.101836,0.632426,0.201059,0.461242,0.253178,0.241639,0.593002,-0.484656,-0.134923,-0.307922,0.396635,-0.403004,rejected
-4.646723,-0.654181,-1.070751,-3.669378,-1.483228,3.354118,-3.225541,1.155803,-0.243164,-0.413052,-0.219999,-0.321257,-0.401085,0.092265,-0.113149,0.135791,0.231596,-0.0079,-0.532922,0.190054,0.227721,-0.116082,-0.141116,0.215683,0.560656,0.108213,-0.352411,0.520546,0.022312,rejected
0.163081,1.029002,-1.483199,-5.083543,-0.343726,-1.127805,0.778833,0.127244,-0.122143,0.312762,-0.18794,0.034812,0.048978,-0.449766,-0.081956,0.17248,0.041403,0.051995,-0.010278,0.080933,0.210687,-0.027521,0.236894,-0.689336,-0.871211,1.236096,-0.617188,0.483303,-0.159241,rejected
0.252411,0.386304,2.075489,-0.391303,-1.070861,-0.384062,-0.102592,-0.987798,-0.008275,-0.249997,1.764135,-0.775166,0.002255,0.195974,-0.28482,0.090187,-0.20755,0.041752,-0.219732,-0.549556,1.187851,-0.342959,-0.454652,-0.141312,0.055196,-0.194011,0.265719,0.439928,-0.161496,rejected
-0.118138,0.849683,-0.5589,-5.176572,-0.382665,-0.761816,1.153686,0.125277,-0.029749,0.759845,-0.309112,-0.49937,-0.615354,-0.429515,-0.162585,0.071274,-0.406851,-0.540799,0.191832,0.607131,0.209388,-0.460189,0.114494,-0.352978,0.120642,0.672002,-0.168569,0.392379,0.010786,rejected
0.255134,0.434051,-1.122453,-4.68749,-0.236423,-1.418394,1.177082,0.47401,-0.281881,-0.000624,-0.047043,-1.153809,-0.827063,0.004629,-0.103324,-0.019331,-0.058232,0.296341,-0.330773,0.142539,0.228543,-0.734644,-0.174207,0.821996,-0.234782,-0.93532,0.26036,0.362092,-0.031232,rejected
0.461973,0.258402,1.522921,-0.414794,-0.944302,-0.682548,-0.385265,-0.901073,-0.078614,-0.559545,1.886009,-0.341258,0.551521,0.253583,-0.268998,0.217641,0.158397,0.447998,-0.266176,-1.014854,1.285001,0.145618,-0.411099,-0.126555,-0.426827,0.239326,0.048167,0.247679,-0.212208,rejected
-3.410789,-0.630597,-0.819198,0.107579,2.662333,1.689278,1.398264,-1.770641,1.392999,-2.326274,0.371918,1.344279,-0.209796,0.574347,0.058542,0.196539,1.064873,0.225338,-0.998792,-0.37968,0.047541,0.617097,-0.887016,0.445187,0.966404,-0.229299,-0.01747,1.008405,-0.593115,rejected
0.553687,0.21244,1.381383,-0.502093,-0.457153,-0.734227,-0.343881,-0.679188,-0.042511,-0.764453,1.843795,-0.627261,0.711763,0.250493,-0.203997,-0.042737,-0.239075,-0.183269,-0.248155,-0.917887,0.650197,0.187595,-0.785706,-0.614328,0.566293,-0.354861,0.60523,0.007336,-0.21174,rejected
0.955237,0.190207,1.127573,-0.151395,-0.684471,-0.102,0.166402,-0.433734,0.095989,0.757833,-0.362126,0.692381,-0.038961,0.257932,0.891031,0.074912,-0.761805,-1.320221,-0.93146,0.249434,-0.268037,-0.121313,-2.736081,0.289133,-0.40934,0.845197,0.592388,0.125755,-0.413595,rejected
0.441746,0.333804,1.924362,0.05351,-0.76659,-0.396751,0.204044,-0.821473,0.108304,-0.366672,-1.642942,-1.902591,0.299887,0.2995,1.413012,1.016823,0.855769,-1.131973,0.710972,-0.299825,-0.16485,0.081586,0.291919,0.137798,0.102675,0.019471,0.150148,-0.05795,-0.530342,rejected
0.736321,0.224518,1.172889,-0.23791,0.622195,-0.594673,-0.137574,-0.261311,-0.239392,-0.408992,-0.945272,-0.30475,3.144579,1.168264,-0.28674,2.456903,-2.502873,1.109697,-0.973921,0.404895,-0.83492,0.376766,-0.009363,-0.265686,1.213411,-0.93834,0.396251,-0.133866,-0.230033,rejected
0.841993,0.41494,0.742961,-0.059478,-0.690658,-1.062391,-0.408025,-0.830665,0.223009,-0.700467,-1.151717,-1.208141,1.022241,-0.086107,1.229783,1.113679,2.217699,-0.275205,-0.352458,-0.512708,-0.159729,-0.090796,-0.547617,-0.355316,-1.109526,2.389474,-0.491109,-0.468422,-0.289435,rejected
0.207381,3.779497,2.728208,-0.064639,0.146651,-1.083681,-1.152515,0.150377,-0.413904,-0.51634,5.606108,-1.049101,0.483919,-1.097274,0.682446,-0.312725,0.184127,-1.734771,-0.724034,1.798143,-4.617187,2.187033,0.790298,3.231779,0.280836,0.070045,-1.653274,0.133253,0.429955,rejected
-3.911473,-0.505923,0.809531,0.65383,-0.592571,-0.60549,-0.089161,-0.500677,0.179009,-0.555906,1.697323,-0.494358,-0.122625,-0.027053,-0.019848,0.073213,-0.444542,-0.423011,-0.305069,-0.096445,0.601516,-0.313425,-0.758363,-0.48061,0.207982,0.203869,0.469757,-0.112449,0.035402,rejected
0.841335,0.402598,0.297686,-0.890455,2.587225,1.982811,1.524849,-2.213192,1.416364,-2.030254,0.037533,0.572713,-0.048869,0.258224,-0.099871,-0.040018,0.813593,0.129772,-0.87629,-0.139101,0.101335,0.189844,-1.049218,0.342426,0.46351,0.535488,-0.070095,0.596402,-0.31778,rejected
-3.863313,-0.535185,0.726525,1.043786,-0.465006,-0.412081,0.072857,-0.397216,-0.001328,-0.727849,1.203332,-0.514835,0.114026,0.156642,0.22181,0.238724,-1.239214,-0.5087,0.694777,-0.463729,0.75197,0.399201,-0.015804,-0.091654,-0.21864,-0.364496,0.490168,0.249254,-0.273345,rejected
-3.813179,-0.570288,0.559437,0.207469,-1.161151,-0.405147,-0.433006,-0.436317,0.24808,-0.320541,1.862029,0.663041,-0.226388,-0.004611,0.040997,0.208401,-0.274589,-0.344774,0.017266,0.051994,0.901551,0.308957,0.347745,-1.167275,0.808602,0.730079,0.086185,0.063711,-0.199196,rejected
0.854825,0.342847,1.504243,0.178423,-0.453571,-0.812201,-0.192754,0.539978,-0.157751,-0.406028,-0.906084,-0.827915,-2.013046,-0.497454,-0.039631,-1.055297,-1.108103,0.427485,-2.84588,-1.507545,0.320009,-0.634427,0.75858,0.732214,0.824055,0.628489,-0.167222,0.255453,-0.289433,rejected
0.266856,0.468656,2.111048,-0.260551,-0.869861,-0.255009,0.065924,-0.952903,0.116918,-0.145394,1.491804,-1.144563,-0.119999,-0.115202,-0.255793,-0.019947,-0.565451,-0.352978,-0.12066,-0.075196,0.940722,-0.703987,-0.792333,-0.277018,-0.027236,0.506296,0.406136,0.180646,0.056505,rejected
0.641165,0.221901,-1.753714,-4.772338,-0.545973,-1.173547,0.979091,0.993292,-0.086249,-0.027019,-0.034051,-0.466522,-1.48753,-0.00719,-0.120942,-0.104098,-0.343036,0.156249,0.072592,1.27682,0.007835,-0.662636,0.782189,0.289618,0.760839,0.114153,0.705866,0.270992,-0.297406,rejected
0.010437,-0.370876,-0.040985,-3.711763,-2.525293,8.25809,-7.748763,2.093736,-0.578545,-1.435869,-0.634563,-1.976186,-0.19511,-0.044438,-0.132888,-0.236292,0.040739,0.296435,-0.548724,0.248086,0.133239,-0.877174,-0.463223,0.765829,0.103418,0.137491,0.373558,0.596313,-0.259706,rejected
1.036877,0.220899,1.186315,0.154275,-0.374561,-0.355765,-0.226665,0.791575,-0.135748,-0.25336,-1.565553,-0.063505,-1.623139,-0.686648,0.330651,-0.868511,-2.169115,-0.270681,-1.323848,-1.492802,0.402313,0.580293,1.941886,0.153094,1.184027,1.385464,-0.348641,0.329998,-0.508174,rejected
0.976633,-0.041768,0.886211,0.373003,-0.667388,-0.513751,0.011126,-0.215926,-0.107341,-0.951538,1.115432,-1.039169,-0.089258,0.17165,0.151652,0.033643,-1.276092,-0.027002,0.816751,-0.281058,0.919135,0.101296,0.212194,0.340711,-0.180297,-0.154578,0.810406,0.271091,-0.318539,rejected
1.143282,-0.453196,-0.190605,-0.712997,-1.007252,0.515666,0.327287,-0.164694,0.131331,1.106014,0.01331,-0.65241,-0.156454,0.621019,1.31058,1.058879,2.496076,-0.510401,-0.029157,-0.666281,-0.225419,-0.874653,2.051818,-0.017652,1.805027,0.166754,0.107514,-0.102081,-0.853584,rejected
0.199989,0.316801,1.86941,-0.488324,-0.7637,-0.45975,-0.002633,-0.879306,0.048105,0.498612,-0.320195,-0.539716,1.382279,1.394423,0.455853,-2.7514,0.385282,1.138012,-0.311501,0.375176,0.251091,-0.323619,-0.62238,0.198943,0.280487,0.232932,-0.185256,0.370678,-0.262461,rejected
0.521809,0.222328,0.654096,-0.53383,0.872998,2.165629,1.643065,-1.706929,0.568047,0.658166,0.008565,0.097563,0.538355,0.537899,0.162789,0.208207,0.485403,-0.004682,-0.291548,-1.238027,0.575527,0.396418,1.353825,1.469477,-0.758836,-0.11311,1.054872,0.952602,1.300343,rejected
0.547451,0.067398,0.245615,-0.890928,-0.390165,1.030425,0.521003,-0.671702,0.164546,2.347134,0.193809,0.280843,1.825722,1.028008,0.542257,-2.510737,0.835815,0.930299,0.150772,0.015898,0.147865,-0.893141,0.930821,-0.112874,0.078909,2.403185,-0.754308,-0.14473,-0.240703,rejected
-3.745352,-0.678653,-0.455302,0.13521,0.939012,1.723472,1.417871,-1.378418,0.815593,0.55366,0.65119,0.693151,0.130715,0.415434,0.123171,0.19435,1.34733,-0.003297,-1.403012,-0.799763,0.194555,-0.102155,0.597057,1.014024,-0.132274,0.306394,1.080232,0.667333,1.527447,rejected
0.445544,0.416856,1.577918,-0.767066,0.006878,0.529482,0.493251,-1.8833,0.748469,-0.924405,-0.015493,0.601911,0.152443,0.456628,-0.083068,0.055725,1.117477,0.571535,-1.356539,-0.373885,0.877832,0.964182,-0.074351,0.747187,-0.469847,0.304125,0.961162,0.994572,1.504901,rejected
-3.84992,-0.262434,0.683735,0.865264,0.443732,0.850963,0.992938,-1.436914,0.881997,-1.011477,-0.860502,0.374454,-0.318654,0.132306,0.413015,0.131869,-0.299274,-0.306422,-0.356332,0.379309,0.431129,1.009521,0.233543,0.831774,-0.90291,0.575892,1.199244,0.99151,1.550527,rejected
0.315164,0.309002,1.899338,-0.503381,-1.01004,-0.529414,-0.239998,-0.936868,-0.065892,-0.426284,1.902806,-0.581114,0.231395,0.337423,-0.271562,0.091859,-0.058399,0.157374,-0.284287,-0.832691,1.152014,-0.051224,-0.371593,-0.21663,0.198583,-0.547733,0.281294,0.361748,-0.241932,rejected
0.401472,0.403522,1.897304,-0.230159,-0.162706,-0.282735,0.027715,-0.668674,-0.223079,0.104203,-0.953803,-0.296811,2.45048,1.147868,-0.364935,2.632708,-2.277101,1.593997,-1.029713,0.685136,-0.126435,-0.059887,0.552438,0.281477,0.359305,-0.773135,-0.155463,0.100405,-0.12984,rejected
0.486379,0.2671,0.793642,-0.553836,1.029811,2.266334,1.77488,-1.670446,0.639986,0.710441,-0.112474,-0.212482,0.39817,0.425106,0.192503,0.04998,0.171461,-0.410177,-0.26392,-0.929835,0.284576,0.177814,1.163567,1.267213,-0.384765,-0.221589,1.306059,0.750559,1.41188,rejected
-3.507843,0.773986,0.187595,1.241016,4.701163,1.465178,0.890873,1.709403,-0.104568,0.746138,0.141348,1.419585,0.389713,0.384072,0.34761,0.513064,1.170875,-0.661928,0.808345,-0.473057,-0.332564,0.542176,0.364633,0.692492,-0.06794,0.136923,2.497738,1.620961,0.89171,rejected
0.61714,0.321747,1.150701,-0.773637,0.182423,0.317132,0.308121,-1.791264,0.720818,-1.160146,0.025632,0.848072,0.569506,0.443817,-0.061027,0.114085,1.30506,0.763441,-1.371145,-0.638729,0.860243,1.284059,-0.131746,0.70214,-0.778559,0.726456,0.863701,0.759806,1.512345,rejected
-4.134193,1.097322,2.249852,0.822163,1.811381,-1.020339,-0.992864,1.83882,-0.685987,0.08241,2.128392,0.908205,-0.541255,0.118059,-0.076474,0.441908,1.097858,0.282395,0.459242,0.251398,0.972589,-0.167427,-0.312366,-0.65532,-0.58896,-0.298774,0.838619,0.037836,-0.193586,rejected
0.957086,0.10117,1.041634,-0.322456,-0.573965,1.13454,0.752129,-1.150928,0.86452,-0.896751,-0.688282,0.741158,-1.314096,0.398792,0.331642,-0.077859,-0.342747,0.172898,0.036606,1.180025,0.843171,0.998519,1.885723,0.793708,0.406725,0.392795,1.544414,1.165757,1.208577,rejected
-3.643069,-0.814077,0.255193,1.225898,-0.718654,-0.505418,0.269893,-0.061308,0.092964,0.005303,-0.921155,-0.44835,0.491655,1.289163,1.083207,-2.659873,-0.650095,1.061104,0.539699,1.147175,0.108106,-0.15825,0.388295,0.808885,-0.26577,0.115576,0.043689,0.128902,-0.252966,rejected
1.309,-0.393429,0.221145,0.035482,-1.949587,-0.691026,-0.671634,-0.28271,0.215826,-0.888747,-0.901442,2.056307,0.092874,-0.897739,-1.670013,-0.105017,0.113918,0.67194,1.386605,0.040569,0.058264,-0.165395,1.939966,1.484217,-0.077781,0.404617,0.696349,0.595545,-1.17381,rejected
-3.519872,-0.865691,0.270075,0.915486,-1.067507,-0.80116,-0.146984,-0.116363,0.112875,-0.812291,1.866999,-0.409134,-0.903631,0.185054,0.074007,0.064817,-0.269244,0.215427,-0.389106,0.203424,0.876176,-0.538664,-0.11658,0.113938,0.33925,-0.29365,0.624274,0.119401,-0.104484,rejected
0.261952,2.108378,3.451328,-0.15005,2.659292,-1.188699,-1.161937,2.582369,-1.030607,0.340651,-0.482676,0.664203,-1.259567,-0.370827,-0.169482,-0.689599,0.341315,0.363822,-1.990456,-1.942891,0.316609,0.208421,0.481915,-0.159156,0.540612,-0.090856,0.183935,0.057825,-0.443057,rejected
-3.2111,-0.799686,-4.093594,-3.727902,1.068416,-2.464738,0.500958,1.38726,-0.158475,-1.31708,0.011088,-0.095928,0.618617,-0.304289,0.284579,0.02467,0.238323,0.337726,-0.522387,-0.217829,-0.740438,0.449214,-0.767502,0.064906,-0.987223,0.888115,0.324801,-1.404125,0.257634,rejected
-4.085472,-0.415931,0.790641,0.537407,-0.579258,-0.599828,0.036951,-0.529317,0.188732,0.283128,-0.286308,-0.22588,1.022902,1.298665,0.714298,-2.766077,0.221897,0.811619,-0.500914,0.787366,-0.216358,-0.396736,-0.662779,-0.163085,0.46832,0.028836,-0.08924,0.219295,-0.213326,rejected
-3.671853,-0.660685,0.180834,0.909679,-0.94564,-0.935477,-0.423369,-0.804455,0.272695,-0.856383,-1.122745,1.654762,1.249828,-1.317965,-1.500864,0.029236,0.145143,0.012571,0.913647,-0.861231,-0.363551,-0.063352,0.295898,1.247775,-1.527657,0.436778,0.086611,-0.149924,-0.542363,rejected
-4.4556,-0.050677,-1.534331,-3.43765,0.083058,-1.103018,1.42212,0.390347,-0.283764,0.090019,-0.629228,-0.689004,-0.414911,-0.071676,0.19923,0.41875,-0.812484,-0.130246,0.605084,-0.133828,0.312217,0.079552,0.256703,0.928496,-1.455481,-0.579261,-0.215534,0.50835,-0.137396,rejected
0.894415,0.168218,1.261712,-0.223651,-0.61631,0.042037,0.254118,-0.444651,-0.064051,0.489545,-0.724424,0.651617,0.17867,0.522289,1.21122,0.012779,-1.542721,-1.472543,-0.173112,-0.069799,-0.334596,0.73455,-1.670792,0.355674,-0.593861,-0.608008,0.659086,-0.449204,-0.50325,rejected
1.917492,-0.673449,-1.153094,-0.125077,-0.552247,1.26936,0.703496,0.634961,0.156801,2.203045,0.400921,1.440189,-0.633302,0.131603,1.084011,-0.046199,-0.391445,-1.488585,-0.431766,0.181642,-0.932958,-0.984731,-0.761292,-0.530463,0.985327,-0.053224,0.129059,-0.631634,0.348763,approved
1.619947,-0.196558,0.373317,1.191985,-1.101156,0.221338,0.540523,0.349414,0.011411,0.556481,-1.034931,0.410832,-1.224667,0.133224,1.190175,0.092676,-1.673451,-1.062962,0.264158,0.850905,-0.239238,-0.415824,-1.687141,0.610903,-0.94992,-0.46073,0.178189,0.420859,0.275699,approved
2.082764,-0.267964,-0.80301,1.433625,0.296004,-1.33322,-0.563566,1.817089,-0.186247,-1.457882,-0.927065,-0.382871,-1.611866,-0.57676,-0.180881,-0.992204,-0.910306,0.904621,-2.472261,-1.479207,-0.454181,-0.468299,0.157602,0.316944,0.617966,1.395749,-0.09681,0.314193,0.157221,approved
1.26405,-0.271782,-0.627597,0.139059,-0.138304,0.992785,0.378779,-0.009638,0.121514,1.314858,2.081679,0.188729,0.724795,-0.467,-0.281166,0.421296,0.203357,-0.329759,0.745406,-1.078545,0.608962,-0.913427,0.278438,-0.996931,0.015795,2.12617,-0.646809,0.188249,0.606825,approved
-3.267777,-1.088959,-1.106539,0.86853,-0.34023,0.961397,0.45524,0.173122,0.211325,1.290207,2.324932,0.565863,0.010581,-0.284265,-0.069324,0.412379,0.192964,-0.498886,0.460937,-0.739369,0.425033,-0.941065,0.701497,-1.104211,0.563375,0.851806,-0.591408,-0.044392,0.646513,approved
0.945861,0.057704,0.909712,0.355031,-1.127393,-0.880239,-0.341811,-0.522047,0.123506,-0.527425,-0.927875,-0.954145,0.412395,0.162015,1.06552,1.213785,2.503932,-0.015879,-0.123885,-0.764407,-0.007299,-0.188078,-0.295231,-0.479373,-0.46123,0.270456,-1.071805,-0.020554,0.34964,approved
1.102188,-0.049599,-0.642031,0.254087,-0.372378,1.952296,1.202827,0.072684,0.186214,2.721579,-0.026989,-0.605944,0.940343,-2.821277,0.280725,-0.104719,0.152107,0.378606,0.141406,0.247354,0.791113,1.381979,1.136839,-0.941116,0.438806,-1.197457,-0.572274,0.430518,-0.475946,approved
